payment_id,invoice_id,customer_id,payment_date,amount_paid,method,status
PAY00006910,INV0006910,C10459,2024-05-02,49.0,card,settled
PAY00006911,INV0006911,C10459,2024-06-01,49.0,wire,settled
PAY00006912,INV0006912,C10459,2024-07-03,49.0,card,settled
PAY00006913,INV0006913,C10459,2024-09-10,44.1,wire,settled
PAY00006914,INV0006914,C10459,2024-09-02,41.65,card,settled
PAY00006915,INV0006915,C10459,2024-10-02,49.0,ach,settled
PAY00006916,INV0006916,C10459,2024-11-01,49.0,ach,settled
PAY00006917,INV0006917,C10459,2024-12-01,41.65,ach,settled
PAY00006918,INV0006918,C10459,2025-01-01,39.2,ach,settled
PAY00006919,INV0006919,C10459,2025-02-08,44.1,wire,settled
PAY00006920,INV0006920,C10459,2025-03-02,34.0,wire,settled
PAY00006921,INV0006921,C10459,2025-04-01,49.0,ach,settled
PAY00006922,INV0006922,C10459,2025-05-01,44.1,wire,settled
PAY00006923,INV0006923,C10459,2025-06-03,34.0,wire,settled
PAY00006924,INV0006924,C10459,2025-07-01,36.75,wire,settled
PAY00006925,INV0006925,C10459,2025-08-01,49.0,wire,settled
PAY00006926,INV0006926,C10459,2025-09-02,49.0,card,settled
PAY00006927,INV0006927,C10460,2024-11-02,49.0,ach,settled
PAY00006928,INV0006928,C10460,2024-12-01,36.75,wire,settled
PAY00006929,INV0006929,C10460,2025-01-01,49.0,card,settled
PAY00006930,INV0006930,C10460,2025-02-03,44.0,card,settled
PAY00006931,INV0006931,C10460,2025-03-02,41.65,card,settled
PAY00006932,INV0006932,C10460,2025-04-06,39.2,wire,settled
PAY00006933,INV0006933,C10460,2025-05-01,49.0,wire,settled
PAY00006934,INV0006934,C10460,2025-06-01,44.1,ach,settled
PAY00006935,INV0006935,C10460,2025-07-01,49.0,wire,settled
PAY00006936,INV0006936,C10460,2025-08-01,49.0,ach,settled
PAY00006937,INV0006937,C10460,2025-09-01,49.0,wire,settled
PAY00006938,INV0006938,C10461,2023-08-01,39.2,wire,settled
PAY00006939,INV0006939,C10461,2023-09-04,49.0,card,settled
PAY00006940,INV0006940,C10461,2023-10-08,39.2,ach,settled
PAY00006941,INV0006941,C10461,2023-11-01,49.0,ach,settled
PAY00006942,INV0006942,C10461,2023-12-04,49.0,card,settled
PAY00006943,INV0006943,C10461,2024-01-01,24.0,card,settled
PAY00006944,INV0006944,C10461,2024-02-01,49.0,card,settled
PAY00006945,INV0006945,C10461,2024-03-03,39.2,card,settled
PAY00006946,INV0006946,C10461,2024-03-01,184.0,wire,settled
PAY00006947,INV0006947,C10461,2024-04-04,199.0,wire,settled
PAY00006948,INV0006948,C10461,2024-05-03,199.0,card,settled
PAY00006949,INV0006949,C10461,2024-06-08,189.0,wire,settled
PAY00006950,INV0006950,C10461,2024-07-02,174.0,ach,settled
PAY00006951,INV0006951,C10461,2024-08-03,169.15,wire,settled
PAY00006952,INV0006952,C10461,2024-09-01,199.0,card,settled
PAY00006953,INV0006953,C10461,2024-10-03,179.1,ach,settled
PAY00006954,INV0006954,C10461,2024-11-04,199.0,wire,settled
PAY00006955,INV0006955,C10461,,0.0,,failed
PAY00006956,INV0006956,C10461,2025-01-08,189.0,ach,settled
PAY00006957,INV0006957,C10461,2025-02-02,199.0,card,settled
PAY00006958,INV0006958,C10461,2025-03-01,174.0,card,settled
PAY00006959,INV0006959,C10461,2025-04-04,199.0,card,settled
PAY00006960,INV0006960,C10461,2025-05-01,159.2,card,settled
PAY00006961,INV0006961,C10461,2025-06-03,159.2,ach,settled
PAY00006962,INV0006962,C10461,2025-07-01,194.0,wire,settled
PAY00006963,INV0006963,C10461,2025-08-02,149.25,ach,settled
PAY00006964,INV0006964,C10461,2025-09-03,189.0,card,settled
PAY00006965,INV0006965,C10462,2023-07-02,199.0,wire,settled
PAY00006966,INV0006966,C10462,2023-08-02,199.0,card,settled
PAY00006967,INV0006967,C10462,2023-09-01,199.0,ach,settled
PAY00006968,INV0006968,C10462,2023-10-02,184.0,ach,settled
PAY00006969,INV0006969,C10462,2023-11-03,199.0,ach,settled
PAY00006970,INV0006970,C10462,2023-12-03,169.15,card,settled
PAY00006971,INV0006971,C10462,2024-01-03,149.25,wire,settled
PAY00006972,INV0006972,C10462,2024-02-08,179.1,wire,settled
PAY00006973,INV0006973,C10462,2024-03-03,169.15,ach,settled
PAY00006974,INV0006974,C10462,2024-04-04,179.1,wire,settled
PAY00006975,INV0006975,C10462,2024-05-06,174.0,ach,settled
PAY00006976,INV0006976,C10462,2024-06-01,199.0,ach,settled
PAY00006977,INV0006977,C10462,2024-07-31,184.0,wire,settled
PAY00006978,INV0006978,C10462,2024-08-03,199.0,card,settled
PAY00006979,INV0006979,C10462,2024-09-01,189.0,ach,settled
PAY00006980,INV0006980,C10462,2024-10-16,199.0,wire,settled
PAY00006981,INV0006981,C10462,2024-11-01,169.15,wire,settled
PAY00006982,INV0006982,C10462,2024-12-04,189.0,ach,settled
PAY00006983,INV0006983,C10462,,0.0,,failed
PAY00006984,INV0006984,C10462,2025-02-08,199.0,wire,settled
PAY00006985,INV0006985,C10462,2025-03-02,184.0,wire,settled
PAY00006986,INV0006986,C10462,,0.0,,failed
PAY00006987,INV0006987,C10462,2025-05-02,194.0,ach,settled
PAY00006988,INV0006988,C10462,2025-06-16,149.25,card,settled
PAY00006989,INV0006989,C10462,2025-07-04,199.0,card,settled
PAY00006990,INV0006990,C10462,,0.0,,failed
PAY00006991,INV0006991,C10462,2025-09-08,174.0,wire,settled
PAY00006992,INV0006992,C10463,2023-05-01,199.0,ach,settled
PAY00006993,INV0006993,C10463,2023-06-03,189.0,card,settled
PAY00006994,INV0006994,C10463,2023-07-06,194.0,card,settled
PAY00006995,INV0006995,C10463,2023-08-08,199.0,card,settled
PAY00006996,INV0006996,C10463,2023-09-03,184.0,ach,settled
PAY00006997,INV0006997,C10463,2023-10-01,199.0,ach,settled
PAY00006998,INV0006998,C10463,2023-11-03,184.0,wire,settled
PAY00006999,INV0006999,C10463,2023-12-02,174.0,wire,settled
PAY00007000,INV0007000,C10463,2024-01-04,184.0,card,settled
PAY00007001,INV0007001,C10463,2024-02-01,189.0,card,settled
PAY00007002,INV0007002,C10463,2024-03-08,199.0,ach,settled
PAY00007003,INV0007003,C10463,2024-04-01,194.0,card,settled
PAY00007004,INV0007004,C10463,2024-05-04,194.0,ach,settled
PAY00007005,INV0007005,C10463,2024-06-01,199.0,card,settled
PAY00007006,INV0007006,C10463,2024-07-01,199.0,ach,settled
PAY00007007,INV0007007,C10463,2024-08-02,159.2,wire,settled
PAY00007008,INV0007008,C10463,2024-09-04,174.0,wire,settled
PAY00007009,INV0007009,C10463,2024-10-01,149.25,ach,settled
PAY00007010,INV0007010,C10463,2024-11-01,189.0,card,settled
PAY00007011,INV0007011,C10463,2024-12-06,199.0,ach,settled
PAY00007012,INV0007012,C10463,2025-01-02,184.0,ach,settled
PAY00007013,INV0007013,C10463,2025-02-02,169.15,card,settled
PAY00007014,INV0007014,C10463,2025-03-02,199.0,wire,settled
PAY00007015,INV0007015,C10463,2025-04-01,199.0,ach,settled
PAY00007016,INV0007016,C10463,2025-05-01,169.15,ach,settled
PAY00007017,INV0007017,C10463,2025-06-04,199.0,ach,settled
PAY00007018,INV0007018,C10463,2025-07-01,159.2,wire,settled
PAY00007019,INV0007019,C10463,2025-08-16,184.0,ach,settled
PAY00007020,INV0007020,C10463,2025-09-04,169.15,wire,settled
PAY00007021,INV0007021,C10464,2024-08-03,169.15,ach,settled
PAY00007022,INV0007022,C10464,2024-09-02,194.0,card,settled
PAY00007023,INV0007023,C10464,2024-10-03,149.25,ach,settled
PAY00007024,INV0007024,C10464,,0.0,,failed
PAY00007025,INV0007025,C10464,2024-12-02,169.15,card,settled
PAY00007026,INV0007026,C10464,2025-01-02,179.1,ach,settled
PAY00007027,INV0007027,C10464,2025-02-01,179.1,ach,settled
PAY00007028,INV0007028,C10464,2025-03-08,199.0,card,settled
PAY00007029,INV0007029,C10464,2025-03-01,39.0,card,settled
PAY00007030,INV0007030,C10464,2025-04-08,34.0,wire,settled
PAY00007031,INV0007031,C10464,2025-05-01,44.1,ach,settled
PAY00007032,INV0007032,C10464,2025-06-02,49.0,wire,settled
PAY00007033,INV0007033,C10464,2025-07-01,39.0,card,settled
PAY00007034,INV0007034,C10464,2025-08-01,44.0,wire,settled
PAY00007035,INV0007035,C10464,2025-09-01,44.1,ach,settled
PAY00007036,INV0007036,C10465,2024-12-02,49.0,card,settled
PAY00007037,INV0007037,C10465,2025-01-06,49.0,wire,settled
PAY00007038,INV0007038,C10465,2025-03-13,49.0,ach,settled
PAY00007039,INV0007039,C10465,,0.0,,failed
PAY00007040,INV0007040,C10465,2025-04-02,44.0,card,settled
PAY00007041,INV0007041,C10465,2025-05-21,49.0,wire,settled
PAY00007042,INV0007042,C10465,2025-06-02,39.0,card,settled
PAY00007043,INV0007043,C10465,2025-07-01,39.0,wire,settled
PAY00007044,INV0007044,C10465,2025-08-01,34.0,ach,settled
PAY00007045,INV0007045,C10465,2025-08-03,44.1,wire,settled
PAY00007046,INV0007046,C10465,2025-09-04,24.0,ach,settled
PAY00007047,INV0007047,C10466,2023-12-06,24.0,wire,settled
PAY00007048,INV0007048,C10466,2024-01-01,36.75,card,settled
PAY00007049,INV0007049,C10466,2024-02-04,49.0,ach,settled
PAY00007050,INV0007050,C10466,2024-03-01,49.0,ach,settled
PAY00007051,INV0007051,C10466,2024-04-01,44.1,ach,settled
PAY00007052,INV0007052,C10466,2024-05-03,49.0,card,settled
PAY00007053,INV0007053,C10466,2024-06-16,39.0,ach,settled
PAY00007054,INV0007054,C10466,2024-07-02,49.0,wire,settled
PAY00007055,INV0007055,C10466,2024-08-01,41.65,card,settled
PAY00007056,INV0007056,C10466,2024-09-03,36.75,wire,settled
PAY00007057,INV0007057,C10467,2024-12-01,884.0,ach,settled
PAY00007058,INV0007058,C10467,2025-01-06,899.0,card,settled
PAY00007059,INV0007059,C10467,2025-02-01,894.0,wire,settled
PAY00007060,INV0007060,C10467,2025-03-01,899.0,card,settled
PAY00007061,INV0007061,C10467,2025-04-03,764.15,card,settled
PAY00007062,INV0007062,C10467,2025-05-01,889.0,ach,settled
PAY00007063,INV0007063,C10467,2025-06-01,894.0,ach,settled
PAY00007064,INV0007064,C10467,2025-07-06,899.0,card,settled
PAY00007065,INV0007065,C10467,2025-08-03,809.1,ach,settled
PAY00007066,INV0007066,C10467,2025-09-06,764.15,wire,settled
PAY00007067,INV0007067,C10468,2023-05-08,49.0,wire,settled
PAY00007068,INV0007068,C10468,2023-06-03,34.0,card,settled
PAY00007069,INV0007069,C10468,2023-07-06,39.0,ach,settled
PAY00007070,INV0007070,C10468,2023-08-31,49.0,ach,settled
PAY00007071,INV0007071,C10468,2023-09-02,49.0,ach,settled
PAY00007072,INV0007072,C10468,2023-10-04,49.0,wire,settled
PAY00007073,INV0007073,C10468,2023-11-06,39.0,card,settled
PAY00007074,INV0007074,C10468,2023-12-04,39.0,ach,settled
PAY00007075,INV0007075,C10468,2024-01-01,36.75,ach,settled
PAY00007076,INV0007076,C10468,2024-02-01,49.0,card,settled
PAY00007077,INV0007077,C10468,2024-03-01,39.0,card,settled
PAY00007078,INV0007078,C10468,2024-04-03,49.0,ach,settled
PAY00007079,INV0007079,C10468,2024-05-04,49.0,card,settled
PAY00007080,INV0007080,C10468,2024-06-03,49.0,card,settled
PAY00007081,INV0007081,C10468,2024-07-31,39.0,ach,settled
PAY00007082,INV0007082,C10468,2024-08-02,44.0,ach,settled
PAY00007083,INV0007083,C10468,2024-09-11,44.1,card,settled
PAY00007084,INV0007084,C10468,2024-10-01,39.0,wire,settled
PAY00007085,INV0007085,C10468,2024-11-01,36.75,ach,settled
PAY00007086,INV0007086,C10468,2024-12-04,44.1,ach,settled
PAY00007087,INV0007087,C10468,2025-01-03,24.0,wire,settled
PAY00007088,INV0007088,C10468,2025-02-01,44.0,wire,settled
PAY00007089,INV0007089,C10468,2025-03-04,39.2,ach,settled
PAY00007090,INV0007090,C10468,2025-04-08,44.1,card,settled
PAY00007091,INV0007091,C10468,2025-05-03,36.75,ach,settled
PAY00007092,INV0007092,C10468,2025-06-04,49.0,ach,settled
PAY00007093,INV0007093,C10468,2025-07-02,39.0,wire,settled
PAY00007094,INV0007094,C10468,2025-08-04,39.0,wire,settled
PAY00007095,INV0007095,C10468,2025-09-01,24.0,ach,settled
PAY00007096,INV0007096,C10469,2025-03-03,39.2,wire,settled
PAY00007097,INV0007097,C10469,2025-04-03,41.65,card,settled
PAY00007098,INV0007098,C10469,2025-05-11,49.0,card,settled
PAY00007099,INV0007099,C10469,2025-06-02,41.65,card,settled
PAY00007100,INV0007100,C10469,2025-07-01,49.0,ach,settled
PAY00007101,INV0007101,C10469,2025-08-03,49.0,wire,settled
PAY00007102,INV0007102,C10469,2025-09-01,199.0,ach,settled
PAY00007103,INV0007103,C10470,2025-03-02,39.2,ach,settled
PAY00007104,INV0007104,C10470,2025-04-16,34.0,wire,settled
PAY00007105,INV0007105,C10470,2025-05-03,34.0,card,settled
PAY00007106,INV0007106,C10470,2025-06-02,36.75,ach,settled
PAY00007107,INV0007107,C10470,2025-07-02,34.0,ach,settled
PAY00007108,INV0007108,C10470,2025-08-02,49.0,card,settled
PAY00007109,INV0007109,C10470,2025-09-02,24.0,card,settled
PAY00007110,INV0007110,C10471,2025-08-03,179.1,ach,settled
PAY00007111,INV0007111,C10471,2025-09-01,189.0,wire,settled
PAY00007112,INV0007112,C10472,2024-05-01,39.0,card,settled
PAY00007113,INV0007113,C10472,2024-06-02,36.75,ach,settled
PAY00007114,INV0007114,C10472,2024-07-03,49.0,card,settled
PAY00007115,INV0007115,C10472,2024-08-06,49.0,wire,settled
PAY00007116,INV0007116,C10472,2024-09-04,39.0,wire,settled
PAY00007117,INV0007117,C10472,2024-10-01,24.0,ach,settled
PAY00007118,INV0007118,C10472,2024-11-06,34.0,wire,settled
PAY00007119,INV0007119,C10472,2024-12-02,49.0,ach,settled
PAY00007120,INV0007120,C10472,2025-01-01,44.0,card,settled
PAY00007121,INV0007121,C10472,2025-02-04,49.0,card,settled
PAY00007122,INV0007122,C10472,2025-03-02,39.2,wire,settled
PAY00007123,INV0007123,C10472,2025-04-04,39.2,ach,settled
PAY00007124,INV0007124,C10472,2025-05-01,49.0,card,settled
PAY00007125,INV0007125,C10472,2025-06-02,41.65,wire,settled
PAY00007126,INV0007126,C10472,2025-07-01,49.0,card,settled
PAY00007127,INV0007127,C10472,2025-08-08,41.65,ach,settled
PAY00007128,INV0007128,C10472,2025-09-01,36.75,card,settled
PAY00007129,INV0007129,C10473,2025-08-01,44.1,card,settled
PAY00007130,INV0007130,C10473,2025-09-01,44.0,ach,settled
PAY00007131,INV0007131,C10474,2025-05-06,764.15,card,settled
PAY00007132,INV0007132,C10474,2025-06-04,874.0,ach,settled
PAY00007133,INV0007133,C10474,2025-07-06,809.1,ach,settled
PAY00007134,INV0007134,C10474,2025-08-03,889.0,card,settled
PAY00007135,INV0007135,C10474,2025-09-01,764.15,ach,settled
PAY00007136,INV0007136,C10475,2024-12-26,49.0,wire,settled
PAY00007137,INV0007137,C10475,2025-01-04,44.0,ach,settled
PAY00007138,INV0007138,C10475,2025-02-06,49.0,wire,settled
PAY00007139,INV0007139,C10475,2025-03-01,41.65,ach,settled
PAY00007140,INV0007140,C10475,2025-04-01,49.0,wire,settled
PAY00007141,INV0007141,C10475,2025-05-01,41.65,ach,settled
PAY00007142,INV0007142,C10475,2025-06-01,41.65,ach,settled
PAY00007143,INV0007143,C10475,2025-06-01,39.2,wire,settled
PAY00007144,INV0007144,C10475,2025-07-08,41.65,wire,settled
PAY00007145,INV0007145,C10475,2025-09-10,49.0,wire,settled
PAY00007146,INV0007146,C10475,2025-09-01,39.2,wire,settled
PAY00007147,INV0007147,C10476,2024-07-02,719.2,wire,settled
PAY00007148,INV0007148,C10476,2024-08-01,899.0,wire,settled
PAY00007149,INV0007149,C10476,2024-09-08,899.0,card,settled
PAY00007150,INV0007150,C10476,2024-10-01,874.0,ach,settled
PAY00007151,INV0007151,C10476,2024-11-01,894.0,card,settled
PAY00007152,INV0007152,C10476,2024-12-03,674.25,ach,settled
PAY00007153,INV0007153,C10476,2025-01-01,894.0,card,settled
PAY00007154,INV0007154,C10476,2025-02-04,719.2,ach,settled
PAY00007155,INV0007155,C10476,2025-03-02,899.0,ach,settled
PAY00007156,INV0007156,C10476,2025-04-01,674.25,wire,settled
PAY00007157,INV0007157,C10476,2025-05-08,719.2,card,settled
PAY00007158,INV0007158,C10476,2025-06-04,899.0,card,settled
PAY00007159,INV0007159,C10476,2025-07-01,809.1,ach,settled
PAY00007160,INV0007160,C10476,2025-08-01,719.2,wire,settled
PAY00007161,INV0007161,C10476,2025-09-01,809.1,ach,settled
PAY00007162,INV0007162,C10477,2023-06-06,39.2,ach,settled
PAY00007163,INV0007163,C10477,2023-07-03,39.0,wire,settled
PAY00007164,INV0007164,C10477,2023-08-11,39.0,ach,settled
PAY00007165,INV0007165,C10477,2023-09-02,24.0,wire,settled
PAY00007166,INV0007166,C10477,2023-10-02,41.65,ach,settled
PAY00007167,INV0007167,C10477,2023-11-01,49.0,ach,settled
PAY00007168,INV0007168,C10477,2023-12-03,39.0,wire,settled
PAY00007169,INV0007169,C10477,2024-01-02,39.0,wire,settled
PAY00007170,INV0007170,C10477,2024-02-21,44.0,ach,settled
PAY00007171,INV0007171,C10477,2024-03-16,24.0,wire,settled
PAY00007172,INV0007172,C10477,2024-04-16,39.2,wire,settled
PAY00007173,INV0007173,C10477,2024-05-01,36.75,wire,settled
PAY00007174,INV0007174,C10477,2024-06-04,34.0,wire,settled
PAY00007175,INV0007175,C10477,2024-07-02,44.0,ach,settled
PAY00007176,INV0007176,C10477,2024-08-03,41.65,wire,settled
PAY00007177,INV0007177,C10477,2024-09-02,44.0,ach,settled
PAY00007178,INV0007178,C10477,2024-10-03,39.2,ach,settled
PAY00007179,INV0007179,C10478,2025-05-02,44.1,wire,settled
PAY00007180,INV0007180,C10478,2025-06-04,36.75,wire,settled
PAY00007181,INV0007181,C10478,2025-07-01,24.0,ach,settled
PAY00007182,INV0007182,C10478,2025-08-01,34.0,card,settled
PAY00007183,INV0007183,C10478,2025-09-06,899.0,wire,settled
PAY00007184,INV0007184,C10479,2023-07-06,899.0,card,settled
PAY00007185,INV0007185,C10479,2023-08-11,884.0,card,settled
PAY00007186,INV0007186,C10479,2023-09-01,894.0,ach,settled
PAY00007187,INV0007187,C10479,2023-10-01,894.0,wire,settled
PAY00007188,INV0007188,C10479,2023-11-01,899.0,ach,settled
PAY00007189,INV0007189,C10479,2023-11-04,159.2,wire,settled
PAY00007190,INV0007190,C10479,2023-12-06,149.25,card,settled
PAY00007191,INV0007191,C10479,2024-01-01,184.0,card,settled
PAY00007192,INV0007192,C10479,2024-02-02,184.0,card,settled
PAY00007193,INV0007193,C10479,2024-03-03,189.0,wire,settled
PAY00007194,INV0007194,C10479,2024-04-01,159.2,card,settled
PAY00007195,INV0007195,C10479,2024-05-16,179.1,ach,settled
PAY00007196,INV0007196,C10479,2024-06-03,199.0,wire,settled
PAY00007197,INV0007197,C10479,2024-07-02,159.2,ach,settled
PAY00007198,INV0007198,C10479,2024-08-08,159.2,wire,settled
PAY00007199,INV0007199,C10479,2024-09-02,184.0,wire,settled
PAY00007200,INV0007200,C10479,2024-10-01,159.2,ach,settled
PAY00007201,INV0007201,C10479,2024-11-11,199.0,wire,settled
PAY00007202,INV0007202,C10479,2024-12-03,159.2,wire,settled
PAY00007203,INV0007203,C10479,2025-01-06,199.0,card,settled
PAY00007204,INV0007204,C10479,2025-02-01,199.0,card,settled
PAY00007205,INV0007205,C10479,2025-03-08,184.0,wire,settled
PAY00007206,INV0007206,C10479,2025-04-01,199.0,card,settled
PAY00007207,INV0007207,C10479,2025-05-01,199.0,card,settled
PAY00007208,INV0007208,C10479,2025-06-02,184.0,wire,settled
PAY00007209,INV0007209,C10479,2025-07-02,184.0,ach,settled
PAY00007210,INV0007210,C10479,2025-08-11,199.0,ach,settled
PAY00007211,INV0007211,C10479,2025-09-01,159.2,wire,settled
PAY00007212,INV0007212,C10480,2023-04-01,674.25,wire,settled
PAY00007213,INV0007213,C10480,2023-05-02,899.0,ach,settled
PAY00007214,INV0007214,C10480,2023-06-02,674.25,card,settled
PAY00007215,INV0007215,C10480,2023-07-01,764.15,ach,settled
PAY00007216,INV0007216,C10480,2023-08-26,674.25,wire,settled
PAY00007217,INV0007217,C10480,2023-09-03,894.0,ach,settled
PAY00007218,INV0007218,C10480,,0.0,,failed
PAY00007219,INV0007219,C10480,2023-11-16,674.25,wire,settled
PAY00007220,INV0007220,C10480,2023-12-03,899.0,wire,settled
PAY00007221,INV0007221,C10481,2023-05-08,34.0,wire,settled
PAY00007222,INV0007222,C10481,2023-06-01,49.0,ach,settled
PAY00007223,INV0007223,C10481,2023-07-06,39.0,card,settled
PAY00007224,INV0007224,C10481,2023-08-01,44.0,card,settled
PAY00007225,INV0007225,C10481,2023-09-16,49.0,ach,settled
PAY00007226,INV0007226,C10481,2023-10-01,34.0,card,settled
PAY00007227,INV0007227,C10481,2023-11-04,39.2,card,settled
PAY00007228,INV0007228,C10481,2023-12-02,44.1,ach,settled
PAY00007229,INV0007229,C10481,2024-01-03,49.0,wire,settled
PAY00007230,INV0007230,C10481,2024-02-01,36.75,ach,settled
PAY00007231,INV0007231,C10481,2024-03-02,39.2,wire,settled
PAY00007232,INV0007232,C10481,2024-04-01,49.0,ach,settled
PAY00007233,INV0007233,C10481,2024-05-08,49.0,wire,settled
PAY00007234,INV0007234,C10481,2024-06-01,36.75,ach,settled
PAY00007235,INV0007235,C10481,2024-07-01,49.0,card,settled
PAY00007236,INV0007236,C10481,2024-08-06,34.0,wire,settled
PAY00007237,INV0007237,C10481,2024-09-06,39.0,card,settled
PAY00007238,INV0007238,C10481,2024-10-06,49.0,card,settled
PAY00007239,INV0007239,C10481,2024-11-04,44.0,card,settled
PAY00007240,INV0007240,C10481,2024-12-01,44.0,card,settled
PAY00007241,INV0007241,C10481,2025-01-02,36.75,wire,settled
PAY00007242,INV0007242,C10481,2025-02-04,49.0,card,settled
PAY00007243,INV0007243,C10481,2025-03-04,39.2,ach,settled
PAY00007244,INV0007244,C10481,2025-04-04,49.0,ach,settled
PAY00007245,INV0007245,C10481,2025-05-16,49.0,ach,settled
PAY00007246,INV0007246,C10481,,0.0,,failed
PAY00007247,INV0007247,C10481,2025-07-06,39.0,wire,settled
PAY00007248,INV0007248,C10481,2025-08-01,24.0,ach,settled
PAY00007249,INV0007249,C10481,2025-09-02,49.0,card,settled
PAY00007250,INV0007250,C10482,2025-02-03,884.0,ach,settled
PAY00007251,INV0007251,C10482,2025-03-03,884.0,ach,settled
PAY00007252,INV0007252,C10482,2025-04-01,674.25,wire,settled
PAY00007253,INV0007253,C10482,2025-05-02,899.0,wire,settled
PAY00007254,INV0007254,C10482,2025-06-03,899.0,card,settled
PAY00007255,INV0007255,C10482,2025-07-03,884.0,card,settled
